index,OrderID,OrderDate,ShipDate,ShipMode,CustomerID
6475,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550
6483,CA-2017-113908,6/3/2017,6/9/2017,Standard Class,KN-16390
6486,CA-2015-120621,3/21/2015,3/26/2015,Standard Class,JW-16075
6489,US-2017-148866,9/19/2017,9/24/2017,Standard Class,JM-15535
6490,CA-2014-149594,9/15/2014,9/19/2014,Standard Class,MF-18250
6491,CA-2016-113845,11/20/2016,11/25/2016,Standard Class,FA-14230
6494,CA-2017-111262,10/28/2017,11/1/2017,Second Class,KH-16510
6497,CA-2015-103135,7/24/2015,7/28/2015,Standard Class,SS-20515
6501,CA-2014-129147,11/2/2014,11/6/2014,Standard Class,LC-17050
6504,CA-2017-128265,11/17/2017,11/22/2017,Second Class,VW-21775
6505,CA-2016-152331,6/26/2016,6/30/2016,Standard Class,LD-16855
6506,US-2016-128909,10/9/2016,10/11/2016,Second Class,SP-20545
6508,CA-2017-102197,12/20/2017,12/26/2017,Standard Class,DK-13150
6511,CA-2017-167640,3/6/2017,3/10/2017,Standard Class,FC-14245
6515,US-2017-116652,9/15/2017,9/19/2017,Standard Class,RD-19480
6520,CA-2017-138289,1/16/2017,1/18/2017,Second Class,AR-10540
6523,CA-2016-129308,7/7/2016,7/13/2016,Standard Class,CC-12100
6527,CA-2016-157791,12/23/2016,12/28/2016,Second Class,CA-11965
6528,CA-2014-146864,12/22/2014,12/26/2014,Standard Class,BT-11530
6529,CA-2014-103744,2/23/2014,2/27/2014,Standard Class,MG-17875
6531,US-2017-107384,12/4/2017,12/8/2017,Standard Class,TP-21130
6534,CA-2014-128209,11/17/2014,11/22/2014,Standard Class,GT-14710
6536,CA-2014-169684,10/20/2014,10/23/2014,First Class,FH-14365
6538,CA-2015-109862,10/25/2015,10/30/2015,Standard Class,HK-14890
6540,US-2017-107888,11/16/2017,11/19/2017,First Class,CC-12220
6544,US-2017-154872,5/14/2017,5/18/2017,Standard Class,DP-13000
6547,CA-2014-113880,3/1/2014,3/5/2014,Standard Class,VF-21715
6549,US-2015-164966,7/30/2015,8/1/2015,First Class,GH-14410
6550,CA-2015-126739,11/1/2015,11/3/2015,Second Class,JH-16180
6551,CA-2017-161578,12/16/2017,12/21/2017,Second Class,RB-19465
6553,CA-2014-137092,10/20/2014,10/22/2014,Second Class,LS-16975
6558,CA-2015-166947,6/5/2015,6/10/2015,Standard Class,EB-13750
6559,CA-2016-160941,7/21/2016,7/26/2016,Standard Class,DK-12835
6561,CA-2017-144680,3/31/2017,4/2/2017,First Class,SC-20260
6562,CA-2014-166086,5/7/2014,5/12/2014,Standard Class,CT-11995
6566,CA-2017-131282,2/5/2017,2/8/2017,Second Class,CB-12025
6568,CA-2014-100678,4/18/2014,4/22/2014,Standard Class,KM-16720
6572,CA-2016-161543,5/10/2016,5/16/2016,Standard Class,RD-19720
6573,CA-2016-160535,11/25/2016,11/30/2016,Standard Class,BP-11050
6575,CA-2017-123085,3/3/2017,3/8/2017,Standard Class,EJ-13720
6577,CA-2015-153752,12/6/2015,12/11/2015,Second Class,RO-19780
6578,CA-2014-103660,8/25/2014,8/30/2014,Standard Class,MW-18220
6579,CA-2016-169887,10/22/2016,10/22/2016,Same Day,MS-17530
6582,CA-2016-148516,8/7/2016,8/11/2016,Standard Class,DW-13585
6583,CA-2017-104731,7/21/2017,7/27/2017,Standard Class,AM-10705
6590,CA-2014-164749,3/23/2014,3/26/2014,First Class,BG-11740
6591,CA-2015-103716,4/30/2015,5/6/2015,Standard Class,KB-16585
6593,CA-2016-126795,6/13/2016,6/16/2016,Second Class,GT-14710
6594,CA-2015-146290,5/4/2015,5/11/2015,Standard Class,SV-20815
6595,CA-2017-157112,4/23/2017,4/26/2017,First Class,GG-14650
6597,CA-2014-169257,6/6/2014,6/12/2014,Standard Class,SV-20785
6599,CA-2014-154095,12/2/2014,12/7/2014,Standard Class,ON-18715
6603,CA-2017-146346,6/17/2017,6/20/2017,First Class,RA-19945
6604,CA-2016-148852,5/26/2016,5/31/2016,Standard Class,SV-20785
6609,US-2015-118906,3/10/2015,3/10/2015,Same Day,KB-16585
6610,CA-2016-168921,10/20/2016,10/22/2016,First Class,AG-10495
6611,CA-2015-107678,4/21/2015,4/28/2015,Standard Class,JK-16090
6615,CA-2016-123512,6/17/2016,6/19/2016,First Class,MV-18190
6618,US-2017-167402,1/13/2017,1/18/2017,Second Class,CP-12085
6622,CA-2014-130449,9/6/2014,9/9/2014,First Class,VP-21760
6624,CA-2015-141250,1/19/2015,1/23/2015,Standard Class,PM-18940
6626,CA-2014-145541,12/14/2014,12/21/2014,Standard Class,TB-21400
6627,CA-2014-138513,5/23/2014,5/27/2014,Standard Class,EH-13990
6628,CA-2015-135489,9/19/2015,9/22/2015,Second Class,GW-14605
6629,CA-2015-125696,10/2/2015,10/6/2015,Standard Class,NP-18685
6630,CA-2016-105081,12/25/2016,12/30/2016,Standard Class,JE-15715
6632,US-2016-146857,5/6/2016,5/8/2016,Second Class,BE-11455
6633,CA-2016-166275,10/24/2016,10/24/2016,Same Day,SS-20590
6634,CA-2017-144498,5/6/2017,5/6/2017,Same Day,MB-18085
6637,CA-2017-103352,11/27/2017,11/30/2017,Second Class,RP-19390
6639,CA-2014-108609,10/31/2014,11/2/2014,Second Class,AJ-10780
6640,CA-2017-128328,8/5/2017,8/9/2017,Standard Class,PO-18865
6643,US-2015-156496,8/10/2015,8/16/2015,Standard Class,WB-21850
6646,US-2016-127334,12/15/2016,12/21/2016,Standard Class,MP-18175
6648,US-2017-124779,9/8/2017,9/11/2017,First Class,BF-11020
6654,CA-2017-135937,2/20/2017,2/27/2017,Standard Class,KM-16375
6660,CA-2015-129322,8/8/2015,8/10/2015,Second Class,DB-13405
6663,CA-2017-162173,10/26/2017,11/1/2017,Standard Class,OT-18730
6665,CA-2016-115483,7/14/2016,7/18/2016,Second Class,JS-15880
6666,CA-2017-122175,5/12/2017,5/14/2017,Second Class,CA-12775
6670,CA-2017-161088,5/25/2017,5/29/2017,Standard Class,MH-18115
6671,CA-2014-154837,8/23/2014,8/27/2014,Second Class,RB-19645
6672,CA-2015-153794,9/11/2015,9/16/2015,Standard Class,SB-20290
6673,CA-2015-135510,9/5/2015,9/12/2015,Standard Class,TW-21025
6674,CA-2015-109337,11/21/2015,11/23/2015,Second Class,DL-13330
6678,CA-2014-150329,10/10/2014,10/14/2014,Standard Class,SD-20485
6679,CA-2017-145037,9/2/2017,9/7/2017,Second Class,TB-21055
6682,CA-2017-154466,1/1/2017,1/2/2017,First Class,DP-13390
6683,CA-2014-109134,11/5/2014,11/10/2014,Standard Class,DE-13255
6684,US-2015-129637,12/17/2015,12/22/2015,Standard Class,MC-18100
6687,CA-2015-165162,5/14/2015,5/21/2015,Standard Class,HG-15025
6688,CA-2017-140494,3/10/2017,3/15/2017,Second Class,CM-11815
6689,CA-2017-104108,12/2/2017,12/9/2017,Standard Class,RP-19855
6690,US-2017-165869,7/31/2017,8/5/2017,Standard Class,LS-17200
6692,CA-2017-160899,8/11/2017,8/13/2017,Second Class,DR-12940
6693,CA-2017-144225,9/30/2017,10/2/2017,Second Class,CC-12475
6694,US-2016-163538,8/26/2016,8/30/2016,Standard Class,SS-20515
6695,US-2016-155103,12/2/2016,12/7/2016,Standard Class,JF-15190
6698,CA-2017-145429,7/21/2017,7/25/2017,Standard Class,SW-20455
6701,CA-2015-153535,5/20/2015,5/24/2015,Standard Class,SG-20470
6703,CA-2015-139164,6/23/2015,6/28/2015,Standard Class,CS-12355
6706,CA-2016-112277,9/10/2016,9/15/2016,Standard Class,SC-20695
6707,CA-2014-167724,4/13/2014,4/18/2014,Standard Class,BF-11170
6708,CA-2015-123141,11/14/2015,11/19/2015,Standard Class,GZ-14470
6710,CA-2016-149503,12/9/2016,12/12/2016,First Class,SP-20650
6711,CA-2017-163069,8/18/2017,8/21/2017,Second Class,PJ-19015
6712,CA-2017-107629,12/14/2017,12/14/2017,Same Day,DB-13060
6716,CA-2016-134789,4/8/2016,4/15/2016,Standard Class,CK-12325
6719,CA-2016-130442,12/16/2016,12/19/2016,First Class,SF-20065
6720,CA-2017-102974,9/19/2017,9/24/2017,Standard Class,DP-13105
6723,US-2017-166394,9/4/2017,9/6/2017,Second Class,VM-21835
6724,CA-2016-128811,9/12/2016,9/16/2016,Standard Class,SF-20200
6727,CA-2017-145443,8/10/2017,8/15/2017,Second Class,SC-20695
6728,CA-2016-165827,11/4/2016,11/9/2016,Standard Class,MF-17665
6729,CA-2015-156734,6/18/2015,6/20/2015,First Class,BV-11245
6732,CA-2014-120096,7/4/2014,7/7/2014,First Class,KE-16420
6734,CA-2015-141754,12/20/2015,12/25/2015,Standard Class,EM-14200
6735,CA-2016-123358,4/10/2016,4/17/2016,Standard Class,BT-11680
6739,CA-2014-144029,5/26/2014,5/31/2014,Standard Class,MM-18055
6742,US-2017-101784,7/6/2017,7/11/2017,Standard Class,PO-18850
6743,CA-2015-156923,2/16/2015,2/20/2015,Standard Class,SP-20860
6744,CA-2017-111269,6/16/2017,6/18/2017,Second Class,CS-12355
6746,CA-2017-159156,11/13/2017,11/16/2017,First Class,KB-16600
6747,CA-2017-100230,12/11/2017,12/15/2017,Standard Class,AA-10375
6750,CA-2016-154767,6/28/2016,6/30/2016,Second Class,BP-11155
6755,CA-2017-124205,9/15/2017,9/19/2017,Standard Class,TC-21145
6759,CA-2017-165715,12/2/2017,12/8/2017,Standard Class,BG-11035
6760,CA-2017-100636,6/26/2017,6/30/2017,Standard Class,DO-13435
6761,CA-2016-162943,7/24/2016,7/26/2016,Second Class,DB-12970
6762,CA-2016-144764,9/2/2016,9/8/2016,Standard Class,RL-19615
6765,CA-2017-100615,4/20/2017,4/24/2017,Standard Class,SJ-20215
6768,CA-2014-109302,8/12/2014,8/16/2014,Standard Class,CS-12175
6769,CA-2017-139787,9/19/2017,9/23/2017,Standard Class,JP-16135
6770,CA-2017-139402,12/9/2017,12/13/2017,Standard Class,NC-18535
6772,CA-2016-119018,11/4/2016,11/8/2016,Standard Class,CW-11905
6775,CA-2015-105361,3/29/2015,4/4/2015,Standard Class,CM-12115
6776,US-2016-152373,9/5/2016,9/11/2016,Standard Class,PT-19090
6777,US-2017-166037,1/28/2017,2/1/2017,Standard Class,CL-12700
6778,US-2016-147711,9/3/2016,9/8/2016,Second Class,HF-14995
6782,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775
6787,CA-2015-118843,9/13/2015,9/20/2015,Standard Class,JH-15910
6789,CA-2015-161445,9/7/2015,9/9/2015,Second Class,CC-12610
6790,CA-2016-124527,11/16/2016,11/17/2016,First Class,IM-15055
6791,CA-2016-162348,11/10/2016,11/15/2016,Standard Class,BF-11170
6792,CA-2014-141005,8/15/2014,8/18/2014,First Class,CS-12355
6793,CA-2015-145394,11/16/2015,11/20/2015,Standard Class,MC-17605
6796,CA-2015-168809,8/25/2015,8/25/2015,Same Day,MC-18100
6799,CA-2016-109827,12/25/2016,1/1/2017,Standard Class,LW-16825
6804,CA-2014-152233,10/5/2014,10/6/2014,First Class,KH-16510
6805,CA-2014-125682,11/22/2014,11/25/2014,First Class,RB-19645
6806,CA-2017-162880,12/25/2017,12/29/2017,Standard Class,GD-14590
6807,CA-2015-128125,3/31/2015,4/5/2015,Standard Class,EB-13705
6809,CA-2017-156237,9/14/2017,9/15/2017,First Class,PS-18760
6815,CA-2014-144414,6/17/2014,6/21/2014,Standard Class,GH-14425
6818,CA-2017-163860,12/28/2017,1/1/2018,Standard Class,LO-17170
6822,US-2017-115609,11/2/2017,11/7/2017,Standard Class,CS-12505
6823,CA-2015-154291,7/25/2015,7/29/2015,Standard Class,YS-21880
6825,CA-2016-118689,10/2/2016,10/9/2016,Standard Class,TC-20980
6830,CA-2016-140438,12/24/2016,12/27/2016,Second Class,PW-19030
6831,US-2017-123204,7/21/2017,7/27/2017,Standard Class,CS-11860
6832,CA-2015-112522,10/10/2015,10/17/2015,Standard Class,DP-13165
6833,CA-2016-153101,9/8/2016,9/8/2016,Same Day,PJ-19015
6834,CA-2016-142615,11/20/2016,11/24/2016,Standard Class,BM-11575
6835,CA-2017-142643,10/15/2017,10/20/2017,Standard Class,DL-13495
6837,CA-2015-116260,7/6/2015,7/12/2015,Standard Class,BF-10975
6838,CA-2017-107517,2/5/2017,2/9/2017,Standard Class,FC-14335
6840,CA-2015-166338,12/6/2015,12/7/2015,First Class,MP-18175
6841,CA-2016-123946,9/12/2016,9/17/2016,Standard Class,AJ-10795
6845,CA-2014-147543,7/6/2014,7/12/2014,Standard Class,BC-11125
6846,US-2016-159093,5/9/2016,5/14/2016,Standard Class,RS-19420
6847,CA-2016-162110,7/18/2016,7/22/2016,Standard Class,NP-18670
6848,US-2016-163461,6/18/2016,6/21/2016,First Class,BT-11440
6849,CA-2014-101462,4/20/2014,4/25/2014,Standard Class,BP-11230
6850,US-2016-100461,1/8/2016,1/12/2016,Standard Class,JO-15145
6852,US-2017-162670,12/23/2017,12/28/2017,Second Class,MF-18250
6857,CA-2017-128965,4/17/2017,4/22/2017,Standard Class,PS-18760
6863,CA-2017-138618,12/1/2017,12/8/2017,Standard Class,MY-17380
6864,US-2016-126452,8/21/2016,8/28/2016,Standard Class,SC-20230
6871,CA-2016-145009,12/5/2016,12/8/2016,Second Class,RF-19345
6872,CA-2015-162544,12/16/2015,12/19/2015,First Class,SG-20080
6873,CA-2014-124394,10/17/2014,10/22/2014,Second Class,TB-21520
6875,US-2016-121013,9/5/2016,9/10/2016,Standard Class,MM-17920
6877,US-2015-123918,10/15/2015,10/15/2015,Same Day,CG-12520
6879,CA-2015-137113,12/1/2015,12/5/2015,Second Class,TW-21025
6884,CA-2015-120677,5/31/2015,6/4/2015,Standard Class,BD-11320
6885,CA-2017-123036,9/10/2017,9/17/2017,Standard Class,HA-14905
6887,CA-2017-120222,4/25/2017,5/2/2017,Standard Class,LL-16840
6889,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140
6897,CA-2017-122028,8/18/2017,8/25/2017,Standard Class,CK-12205
6898,US-2015-165512,5/24/2015,5/26/2015,Second Class,VS-21820
6900,CA-2015-140557,9/7/2015,9/11/2015,Standard Class,TN-21040
6901,US-2017-135013,7/24/2017,7/24/2017,Same Day,HR-14830
6902,CA-2017-111220,9/2/2017,9/8/2017,Standard Class,JS-15595
6905,US-2017-149006,12/6/2017,12/8/2017,Second Class,BN-11470
6906,CA-2017-149468,5/20/2017,5/20/2017,Same Day,AR-10405
6907,CA-2016-140249,9/27/2016,10/3/2016,Standard Class,SW-20455
6908,US-2017-135503,12/10/2017,12/15/2017,Standard Class,JE-16165
6909,CA-2014-126277,9/13/2014,9/18/2014,Second Class,LH-16900
6910,US-2017-115301,7/29/2017,8/2/2017,Standard Class,VG-21790
6911,CA-2017-168942,8/1/2017,8/5/2017,Second Class,EM-13960
6912,US-2017-128398,5/2/2017,5/5/2017,Second Class,EM-13825
6913,CA-2015-104115,6/12/2015,6/16/2015,Standard Class,JH-15910
6914,CA-2014-142510,12/22/2014,12/29/2014,Standard Class,NP-18700
6917,CA-2014-124247,12/16/2014,12/21/2014,Standard Class,SH-20635
6918,CA-2016-105473,4/16/2016,4/18/2016,Second Class,BM-11785
6919,CA-2015-102806,5/21/2015,5/28/2015,Standard Class,HG-14965
6920,CA-2017-121706,2/26/2017,3/2/2017,Standard Class,BM-11140
6921,CA-2017-109211,4/4/2017,4/10/2017,Standard Class,PS-19045
6922,CA-2015-134257,3/16/2015,3/19/2015,Second Class,MS-17710
6924,CA-2015-137925,11/30/2015,12/4/2015,Standard Class,JL-15235
6926,CA-2016-140046,7/28/2016,8/3/2016,Standard Class,KM-16660
6927,CA-2016-140382,6/23/2016,6/25/2016,Second Class,RD-19900
6931,CA-2014-164182,7/14/2014,7/18/2014,Standard Class,ST-20530
6935,CA-2017-137365,11/30/2017,12/3/2017,Second Class,BP-11095
6936,CA-2016-129847,9/2/2016,9/4/2016,First Class,TA-21385
6937,CA-2014-126963,6/15/2014,6/15/2014,Same Day,PS-18760
6938,CA-2016-125094,11/5/2016,11/9/2016,Standard Class,NP-18700
6939,CA-2017-107132,6/26/2017,6/30/2017,Standard Class,SC-20260
6943,CA-2015-139248,7/25/2015,7/30/2015,Standard Class,RD-19930
6944,CA-2014-148369,9/23/2014,9/27/2014,Standard Class,TH-21115
6945,CA-2016-106243,9/30/2016,10/4/2016,Standard Class,GM-14680
6946,CA-2015-126466,11/9/2015,11/13/2015,Standard Class,JO-15550
6947,CA-2015-130365,4/25/2015,4/29/2015,Standard Class,ZC-21910
6949,CA-2017-143021,11/19/2017,11/19/2017,Same Day,AP-10720
6951,CA-2015-161767,11/20/2015,11/24/2015,Standard Class,GK-14620
6952,CA-2015-129917,10/2/2015,10/3/2015,First Class,HM-14980
6955,CA-2015-115420,4/25/2015,5/2/2015,Standard Class,LS-16945
6956,CA-2016-157588,7/14/2016,7/19/2016,Standard Class,AR-10570
6958,CA-2015-167255,9/27/2015,9/29/2015,Second Class,RH-19510
6961,CA-2017-162096,11/10/2017,11/10/2017,Same Day,TB-21190
6962,CA-2016-157161,7/16/2016,7/20/2016,Second Class,JD-15895
6968,CA-2015-110765,10/16/2015,10/20/2015,Second Class,MP-17965
6969,CA-2016-163937,1/10/2016,1/13/2016,Second Class,JB-16000
6970,CA-2017-153822,9/19/2017,9/25/2017,Standard Class,AB-10105
6974,CA-2017-146185,9/15/2017,9/19/2017,Standard Class,CC-12145
6975,CA-2015-112144,6/28/2015,7/2/2015,Standard Class,CY-12745
6977,US-2016-119298,11/25/2016,11/28/2016,First Class,EP-13915
6978,CA-2017-155159,11/25/2017,11/29/2017,Second Class,DL-13315
6979,CA-2017-149076,1/14/2017,1/19/2017,Standard Class,SO-20335
6980,CA-2014-146990,11/7/2014,11/8/2014,First Class,BP-11095
6982,CA-2016-116526,9/1/2016,9/5/2016,Standard Class,JA-15970
6988,CA-2017-158561,11/11/2017,11/16/2017,Second Class,BB-11545
6989,CA-2017-165099,12/11/2017,12/13/2017,First Class,DK-13375
6990,CA-2015-109386,11/8/2015,11/13/2015,Second Class,RH-19600
6995,CA-2015-166800,11/19/2015,11/26/2015,Standard Class,AG-10300
6996,CA-2017-117443,12/23/2017,12/25/2017,Second Class,JB-15400
6998,US-2016-134369,9/16/2016,9/22/2016,Standard Class,BC-11125
6999,CA-2017-123687,5/26/2017,5/29/2017,First Class,KC-16675
7001,CA-2015-104871,3/30/2015,4/3/2015,Standard Class,DR-12940
7002,CA-2014-133158,8/19/2014,8/21/2014,Second Class,DW-13195
7004,CA-2014-126333,12/23/2014,12/28/2014,Standard Class,ME-18010
7005,CA-2015-141740,11/1/2015,11/5/2015,Standard Class,JF-15490
7006,CA-2014-119466,12/15/2014,12/21/2014,Standard Class,SP-20860
7007,CA-2015-154823,8/21/2015,8/25/2015,Standard Class,KN-16390
7010,US-2014-135881,5/23/2014,5/27/2014,Standard Class,GT-14710
7013,CA-2017-141201,12/9/2017,12/11/2017,Second Class,DB-12910
7014,CA-2014-114790,3/11/2014,3/13/2014,Second Class,FM-14215
7018,US-2016-154256,6/23/2016,6/27/2016,Second Class,SM-20005
7019,CA-2014-124737,8/23/2014,8/27/2014,Standard Class,AP-10915
7025,US-2017-101840,2/6/2017,2/12/2017,Standard Class,SP-20545
7027,CA-2017-131653,1/29/2017,2/5/2017,Standard Class,RD-19585
7028,US-2016-157840,12/20/2016,12/23/2016,Second Class,MC-17575
7029,CA-2016-145548,11/11/2016,11/16/2016,Standard Class,EB-13750
7035,CA-2017-119494,11/9/2017,11/13/2017,Standard Class,JE-15610
7036,CA-2014-124618,5/2/2014,5/4/2014,Second Class,CS-11860
7037,CA-2017-161970,9/22/2017,9/27/2017,Standard Class,PB-19105
7039,CA-2017-103443,12/17/2017,12/23/2017,Standard Class,AT-10735
7042,US-2017-165358,7/18/2017,7/23/2017,Standard Class,SV-20365
7045,CA-2016-160136,11/3/2016,11/9/2016,Standard Class,PJ-18835
7046,CA-2014-150581,4/8/2014,4/12/2014,Standard Class,NM-18445
7048,CA-2016-119515,8/14/2016,8/16/2016,First Class,TR-21325
7049,CA-2014-141355,9/25/2014,9/30/2014,Standard Class,BF-11005
7050,CA-2016-165330,12/11/2016,12/11/2016,Same Day,WB-21850
7061,CA-2015-132633,2/3/2015,2/5/2015,Second Class,KH-16630
7062,CA-2016-157742,12/29/2016,12/31/2016,Second Class,KL-16645
7063,CA-2017-127712,8/31/2017,9/5/2017,Standard Class,MG-17890
7064,CA-2017-169474,2/4/2017,2/9/2017,Standard Class,JF-15355
7065,CA-2014-106726,12/6/2014,12/8/2014,First Class,RS-19765
7066,CA-2016-147473,5/30/2016,6/3/2016,Standard Class,NL-18310
7067,CA-2016-114209,5/21/2016,5/26/2016,Standard Class,AS-10285
7069,CA-2014-141901,8/9/2014,8/14/2014,Standard Class,GM-14500
7070,CA-2016-164490,9/5/2016,9/10/2016,Second Class,SU-20665
7071,CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205
7076,CA-2016-167416,5/12/2016,5/17/2016,Standard Class,JM-15580
7077,CA-2016-106950,9/2/2016,9/6/2016,Standard Class,JE-15715
7083,CA-2017-118724,7/21/2017,7/25/2017,Second Class,AR-10825
7085,CA-2017-112004,9/25/2017,9/28/2017,First Class,AH-10075
7087,US-2017-143175,8/3/2017,8/6/2017,Second Class,GA-14515
7088,CA-2015-105844,10/25/2015,10/27/2015,Second Class,JF-15415
7089,CA-2017-118864,6/15/2017,6/19/2017,Second Class,KH-16690
7090,CA-2015-119480,1/9/2015,1/13/2015,Standard Class,CC-12685
7094,US-2015-153374,2/9/2015,2/13/2015,Second Class,JF-15565
7095,CA-2016-101980,8/19/2016,8/20/2016,First Class,RP-19390
7098,CA-2017-144596,11/6/2017,11/10/2017,Standard Class,CD-11980
7099,CA-2015-124933,12/26/2015,12/30/2015,Second Class,DF-13135
7100,CA-2014-159625,11/23/2014,11/28/2014,Standard Class,SM-20005
7101,CA-2016-144337,8/1/2016,8/5/2016,Second Class,SG-20890
7102,CA-2014-117478,9/21/2014,9/24/2014,First Class,LH-16750
7103,CA-2017-147410,9/4/2017,9/8/2017,Standard Class,EJ-14155
7104,CA-2017-128944,6/19/2017,6/21/2017,Second Class,KH-16330
7107,CA-2016-109666,4/19/2016,4/26/2016,Standard Class,KM-16720
7114,US-2016-102239,5/5/2016,5/6/2016,First Class,LW-16990
7116,CA-2014-143168,10/18/2014,10/23/2014,Second Class,IG-15085
7118,CA-2017-104906,2/13/2017,2/17/2017,Standard Class,JP-15460
7119,CA-2017-118122,11/17/2017,11/24/2017,Standard Class,GG-14650
7120,US-2014-147774,1/20/2014,1/26/2014,Standard Class,MM-18280
7121,CA-2017-166926,12/1/2017,12/8/2017,Standard Class,SO-20335
7123,CA-2015-128013,8/9/2015,8/16/2015,Standard Class,MF-18250
7125,CA-2016-123176,9/27/2016,9/29/2016,Second Class,JG-15160
7127,US-2016-117541,11/14/2016,11/20/2016,Standard Class,JM-16195
7129,CA-2016-166282,4/16/2016,4/22/2016,Standard Class,PK-19075
7131,CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460
7136,CA-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875
7140,CA-2017-128783,9/7/2017,9/7/2017,Same Day,TG-21640
7142,CA-2014-122217,11/24/2014,11/29/2014,Standard Class,HP-14815
7143,US-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290
7147,CA-2016-139941,6/12/2016,6/17/2016,Standard Class,CB-12415
7149,CA-2015-166583,6/26/2015,6/30/2015,Standard Class,VD-21670
7150,CA-2017-100412,12/22/2017,12/26/2017,Standard Class,SR-20425
7151,CA-2017-142909,12/22/2017,12/25/2017,Second Class,AG-10330
7152,CA-2014-137911,10/9/2014,10/15/2014,Standard Class,BP-11095
7153,CA-2015-106208,12/10/2015,12/15/2015,Standard Class,JW-16075
7154,US-2015-136749,12/25/2015,12/27/2015,Second Class,LH-16900
7156,CA-2017-126718,4/29/2017,5/4/2017,Standard Class,KT-16480
7157,CA-2016-131380,3/28/2016,3/31/2016,Second Class,CC-12220
7159,CA-2015-145835,5/13/2015,5/18/2015,Second Class,BF-11170
7161,CA-2014-138709,7/4/2014,7/9/2014,Standard Class,MS-17770
7163,CA-2014-122070,4/22/2014,4/24/2014,Second Class,AH-10030
7165,CA-2016-158610,9/19/2016,9/22/2016,First Class,CK-12595
7166,CA-2014-117464,7/22/2014,7/24/2014,Second Class,NP-18325
7170,US-2017-168613,10/8/2017,10/14/2017,Standard Class,GM-14440
7171,CA-2017-125381,4/25/2017,4/27/2017,Second Class,SG-20605
7172,US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890
7177,CA-2017-133067,5/4/2017,5/10/2017,Standard Class,MY-18295
7179,US-2016-144351,11/14/2016,11/18/2016,Standard Class,RC-19960
7180,CA-2014-106054,1/6/2014,1/7/2014,First Class,JO-15145
7181,CA-2016-138667,12/27/2016,12/30/2016,Second Class,MW-18220
7182,CA-2017-150609,4/30/2017,5/4/2017,Standard Class,NZ-18565
7183,CA-2017-128853,4/21/2017,4/23/2017,First Class,JM-15250
7184,CA-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885
7189,CA-2016-164399,11/12/2016,11/15/2016,First Class,DW-13480
