CustomerID,Country,Region,State,City,PostalCode,PostID
JK-15625,United States,East,Pennsylvania,Philadelphia,19120,A02323
AM-10705,United States,Central,Illinois,Des Plaines,60016,A00257
MW-18220,United States,West,Washington,Seattle,98103,A03368
AG-10330,United States,Central,Texas,Houston,77095,A00118
CM-12160,United States,East,Pennsylvania,Philadelphia,19143,A00946
RA-19915,United States,Central,Indiana,Columbus,47201,A03815
SB-20185,United States,Central,Illinois,Evanston,60201,A04100
PK-19075,United States,West,California,Apple Valley,92307,A03665
SV-20935,United States,East,Ohio,Columbus,43229,A04489
MG-17650,United States,East,Ohio,Marion,43302,A03105
CM-12445,United States,Central,Texas,Houston,77095,A00963
ME-18010,United States,East,Ohio,Marion,43302,A03088
YS-21880,United States,West,Washington,Seattle,98103,A04892
MB-17305,United States,West,Washington,Longview,98632,A02990
AS-10240,United States,West,California,Redondo Beach,90278,A00336
MC-17425,United States,East,New York,New York City,10035,A03011
PG-18820,United States,South,Kentucky,Louisville,40214,A03632
JS-16030,United States,Central,Michigan,Trenton,48183,A02511
JB-16000,United States,West,California,Los Angeles,90045,A02105
DK-12985,United States,South,Tennessee,Hendersonville,37075,A01270
JF-15490,United States,West,Oregon,Portland,97206,A02233
PO-18850,United States,Central,Texas,Irving,75061,A03700
BT-11530,United States,East,Ohio,Cleveland,44105,A00679
NW-18400,United States,Central,Iowa,Waterloo,50701,A03560
JF-15415,United States,West,Washington,Seattle,98105,A02225
AC-10420,United States,East,Pennsylvania,Philadelphia,19120,A00072
TB-21280,United States,East,New York,New York City,10009,A04556
HA-14905,United States,West,California,San Jose,95123,A01950
LH-17155,United States,West,California,Los Angeles,90008,A02866
LO-17170,United States,East,New Hampshire,Concord,3301,A02882
DP-13390,United States,South,Tennessee,Columbia,38401,A01398
CR-12580,United States,West,Washington,Bellevue,98006,A00992
KB-16405,United States,West,Washington,Seattle,98105,A02553
ML-17410,United States,Central,Indiana,Columbus,47201,A03204
MC-17575,United States,Central,Illinois,Chicago,60623,A03013
VM-21685,United States,South,Georgia,Marietta,30062,A04822
VW-21775,United States,South,Alabama,Montgomery,36116,A04853
GK-14620,United States,Central,Texas,Plano,75023,A01872
AT-10435,United States,South,Florida,Tamarac,33319,A00356
AR-10825,United States,East,Ohio,Columbus,43229,A00303
JH-15820,United States,East,New York,New York City,10009,A02278
RA-19285,United States,Central,Indiana,Richmond,47374,A03804
RO-19780,United States,West,Washington,Seattle,98115,A04017
LR-17035,United States,East,New York,Long Beach,11561,A02904
MK-17905,United States,Central,Illinois,Rockford,61107,A03189
YS-21880,United States,South,Georgia,Columbus,31907,A04886
JH-15910,United States,Central,Oklahoma,Tulsa,74133,A02284
AT-10735,United States,South,Tennessee,Nashville,37211,A00362
RM-19675,United States,East,Massachusetts,Cambridge,2138,A04005
BB-11545,United States,West,California,Oakland,94601,A00399
AS-10285,United States,Central,Illinois,Palatine,60067,A00341
DK-13375,United States,West,Washington,Seattle,98105,A01295
JH-15910,United States,East,Ohio,Cincinnati,45231,A02281
JK-15205,United States,East,Ohio,Marion,43302,A02305
EH-13765,United States,West,California,Los Angeles,90049,A01571
VW-21775,United States,East,Ohio,Lakewood,44107,A04850
CG-12040,United States,South,Tennessee,Lebanon,37087,A00854
EB-13705,United States,West,California,San Francisco,94122,A01506
NF-18595,United States,West,California,Chico,95928,A03460
ME-17725,United States,South,Virginia,Salem,24153,A03085
AZ-10750,United States,West,California,Los Angeles,90008,A00383
RF-19345,United States,East,New York,New York City,10024,A03954
AJ-10780,United States,East,Massachusetts,Beverly,1915,A00227
SF-20965,United States,West,California,San Diego,92024,A04251
MZ-17335,United States,West,California,San Francisco,94109,A03391
SB-20170,United States,Central,Illinois,Chicago,60623,A04095
AH-10210,United States,Central,Texas,Dallas,75220,A00190
NK-18490,United States,Central,Texas,Corpus Christi,78415,A03482
AI-10855,United States,East,New York,New York City,10035,A00222
TP-21565,United States,West,Oregon,Eugene,97405,A04702
LW-17125,United States,West,California,Oxnard,93030,A02959
NG-18355,United States,East,Connecticut,Fairfield,6824,A03466
NG-18355,United States,Central,Michigan,Jackson,49201,A03467
EB-13750,United States,West,California,Laguna Niguel,92677,A01511
SP-20860,United States,South,Florida,Jacksonville,32216,A04399
SP-20545,United States,East,New York,Mount Vernon,10550,A04374
RB-19795,United States,Central,Michigan,Midland,48640,A03873
DB-13660,United States,East,Delaware,Newark,19711,A01191
NB-18655,United States,West,California,San Francisco,94109,A03408
XP-21865,United States,Central,Michigan,Westland,48185,A04879
MH-17455,United States,East,New York,New York City,10011,A03150
BG-11740,United States,West,California,Los Angeles,90008,A00531
DB-13660,United States,East,Ohio,Lancaster,43130,A01188
EM-14140,United States,East,Delaware,Newark,19711,A01662
RB-19465,United States,East,New York,New York City,10024,A03849
PO-18850,United States,West,California,San Francisco,94109,A03705
AG-10900,United States,Central,Texas,Dallas,75217,A00152
BF-11275,United States,South,Florida,Miami,33178,A00512
HG-14845,United States,East,Pennsylvania,Philadelphia,19120,A01976
BS-11590,United States,East,New York,New York City,10011,A00648
JD-16015,United States,East,Pennsylvania,Philadelphia,19120,A02151
CS-12250,United States,West,Washington,Seattle,98103,A01042
FC-14245,United States,West,California,Los Angeles,90032,A01715
SE-20110,United States,West,Oregon,Springfield,97477,A04227
CK-12205,United States,West,Washington,Renton,98059,A00883
DS-13030,United States,East,New York,New York City,10009,A01424
SA-20830,United States,West,California,San Jose,95123,A04094
TP-21565,United States,Central,Texas,Grand Prairie,75051,A04703
CC-12430,United States,East,New York,New York City,10009,A00802
LA-16780,United States,South,Tennessee,Memphis,38109,A02770
AW-10930,United States,East,Pennsylvania,Philadelphia,19143,A00376
BP-11230,United States,West,California,Los Angeles,90004,A00623
DB-13360,United States,East,Connecticut,Waterbury,6708,A01167
PC-19000,United States,West,Arizona,Chandler,85224,A03610
TB-21595,United States,East,Ohio,Springfield,45503,A04586
TB-21250,United States,Central,Texas,Austin,78745,A04549
MV-18190,United States,Central,Michigan,Detroit,48234,A03356
DK-12835,United States,South,Virginia,Springfield,22153,A01262
PK-19075,United States,East,New York,New York City,10011,A03672
AH-10120,United States,Central,Texas,Dallas,75217,A00178
GM-14455,United States,East,New Hampshire,Concord,3301,A01883
BD-11725,United States,South,Louisiana,Lafayette,70506,A00447
RM-19375,United States,South,North Carolina,Raleigh,27604,A04003
BW-11110,United States,West,Washington,Spokane,99207,A00705
GT-14710,United States,Central,Texas,Houston,77041,A01912
AH-10120,United States,South,Kentucky,Louisville,40214,A00180
DR-12940,United States,South,Florida,Hollywood,33021,A01419
DL-13495,United States,West,Arizona,Chandler,85224,A01323
BD-11620,United States,East,Pennsylvania,Philadelphia,19120,A00440
HW-14935,United States,Central,Oklahoma,Tulsa,74133,A02056
JO-15145,United States,West,Utah,Draper,84020,A02440
RD-19660,United States,West,California,Oakland,94601,A03908
DO-13645,United States,East,Massachusetts,Lawrence,1841,A01373
CC-12370,United States,East,Pennsylvania,Philadelphia,19120,A00797
SH-20395,United States,South,North Carolina,Jacksonville,28540,A04288
FC-14335,United States,Central,Illinois,Chicago,60610,A01720
JG-15160,United States,West,Idaho,Pocatello,83201,A02257
LC-16885,United States,Central,Texas,Plano,75023,A02798
CC-12220,United States,East,New York,New York City,10024,A00786
BW-11110,United States,East,New York,New York City,10024,A00703
JJ-15445,United States,Central,Illinois,Chicago,60623,A02296
TT-21460,United States,Central,Texas,Houston,77095,A04777
EH-13990,United States,East,Connecticut,Meriden,6450,A01591
PR-18880,United States,Central,Illinois,Glenview,60025,A03739
BT-11680,United States,Central,Texas,Houston,77036,A00686
EC-14050,United States,West,California,San Francisco,94110,A01556
SP-20650,United States,East,New York,New York City,10009,A04390
AJ-10780,United States,East,Maryland,Baltimore,21215,A00226
AS-10630,United States,South,Kentucky,Louisville,40214,A00347
AA-10375,United States,South,Tennessee,Lebanon,37087,A00007
EH-13945,United States,West,California,Los Angeles,90008,A01583
DB-13270,United States,East,Rhode Island,Providence,2908,A01161
CC-12100,United States,Central,Michigan,Detroit,48234,A00770
VT-21700,United States,Central,Texas,Houston,77070,A04846
DB-13060,United States,South,Tennessee,Columbia,38401,A01133
BS-11590,United States,East,Pennsylvania,Philadelphia,19140,A00649
NR-18550,United States,South,Florida,Pembroke Pines,33024,A03536
KN-16390,United States,East,New York,New York City,10011,A02716
JW-16075,United States,South,North Carolina,Jacksonville,28540,A02525
JM-15535,United States,East,New York,New York City,10011,A02408
MF-18250,United States,East,Pennsylvania,Philadelphia,19120,A03101
FA-14230,United States,South,Florida,Orlando,32839,A01709
KH-16510,United States,Central,Texas,Houston,77095,A02644
SS-20515,United States,South,Kentucky,Louisville,40214,A04438
LC-17050,United States,East,Ohio,Medina,44256,A02818
VW-21775,United States,East,New York,New York City,10011,A04854
LD-16855,United States,Central,Illinois,Chicago,60653,A02830
SP-20545,United States,East,Pennsylvania,Philadelphia,19143,A04377
DK-13150,United States,East,New York,New York City,10009,A01281
FC-14245,United States,West,California,San Francisco,94109,A01717
RD-19480,United States,West,California,San Francisco,94122,A03896
AR-10540,United States,Central,Michigan,Jackson,49201,A00295
CC-12100,United States,East,Pennsylvania,Philadelphia,19120,A00773
CA-11965,United States,East,Rhode Island,Warwick,2886,A00717
BT-11530,United States,East,New York,New York City,10024,A00682
MG-17875,United States,Central,Texas,El Paso,79907,A03118
TP-21130,United States,Central,Minnesota,Rochester,55901,A04691
GT-14710,United States,East,New York,Buffalo,14215,A01911
FH-14365,United States,South,Tennessee,Knoxville,37918,A01747
HK-14890,United States,East,Delaware,Newark,19711,A02008
CC-12220,United States,West,Washington,Seattle,98103,A00790
DP-13000,United States,East,Ohio,Cleveland,44105,A01380
VF-21715,United States,Central,Illinois,Elmhurst,60126,A04805
GH-14410,United States,Central,Minnesota,Lakeville,55044,A01853
JH-16180,United States,East,New York,New York City,10035,A02293
RB-19465,United States,West,California,Los Angeles,90036,A03847
LS-16975,United States,Central,Illinois,Chicago,60653,A02915
EB-13750,United States,East,New York,Buffalo,14215,A01508
DK-12835,United States,West,California,Roseville,95661,A01258
SC-20260,United States,Central,Texas,Arlington,76017,A04137
CT-11995,United States,East,Massachusetts,Lawrence,1841,A01078
CB-12025,United States,Central,Texas,Waco,76706,A00751
KM-16720,United States,Central,Texas,Houston,77095,A02704
RD-19720,United States,West,Washington,Seattle,98105,A03921
BP-11050,United States,East,New Jersey,Plainfield,7060,A00595
EJ-13720,United States,West,California,Los Angeles,90008,A01619
RO-19780,United States,South,Virginia,Arlington,22204,A04011
MS-17530,United States,West,Washington,Seattle,98105,A03314
DW-13585,United States,West,Washington,Edmonds,98026,A01464
AM-10705,United States,South,Virginia,Salem,24153,A00261
BG-11740,United States,South,Florida,Delray Beach,33445,A00529
KB-16585,United States,West,California,San Francisco,94110,A02562
GT-14710,United States,East,New York,New York City,10024,A01915
SV-20815,United States,Central,Indiana,Indianapolis,46203,A04485
GG-14650,United States,East,Ohio,Columbus,43229,A01845
SV-20785,United States,South,Florida,Jacksonville,32216,A04478
ON-18715,United States,East,Maryland,Clinton,20735,A03572
RA-19945,United States,West,Colorado,Commerce City,80022,A03823
SV-20785,United States,West,California,Santa Ana,92704,A04483
KB-16585,United States,East,Maryland,Clinton,20735,A02554
AG-10495,United States,West,California,Los Angeles,90049,A00130
JK-16090,United States,South,Kentucky,Louisville,40214,A02343
MV-18190,United States,West,California,Los Angeles,90045,A03358
CP-12085,United States,Central,Missouri,Springfield,65807,A00982
VP-21760,United States,West,California,San Francisco,94109,A04840
PM-18940,United States,Central,Texas,Texas City,77590,A03684
TB-21400,United States,East,New York,New York City,10024,A04569
EH-13990,United States,West,Washington,Bellevue,98006,A01589
GW-14605,United States,East,New York,New York City,10024,A01928
NP-18685,United States,South,North Carolina,Wilson,27893,A03525
JE-15715,United States,West,Washington,Seattle,98115,A02187
BE-11455,United States,Central,Missouri,Springfield,65807,A00473
SS-20590,United States,West,California,San Francisco,94109,A04442
MB-18085,United States,South,North Carolina,Charlotte,28205,A02994
RP-19390,United States,East,New York,New York City,10011,A04028
AJ-10780,United States,East,Ohio,Lorain,44052,A00228
PO-18865,United States,Central,Indiana,Indianapolis,46203,A03710
WB-21850,United States,West,Oregon,Redmond,97756,A04867
MP-18175,United States,West,Oregon,Springfield,97477,A03295
BF-11020,United States,Central,Texas,Arlington,76017,A00485
KM-16375,United States,West,Arizona,Gilbert,85234,A02692
DB-13405,United States,East,Massachusetts,Lawrence,1841,A01169
OT-18730,United States,South,Virginia,Virginia Beach,23464,A03583
JS-15880,United States,Central,Texas,Irving,75061,A02498
CA-12775,United States,East,New Jersey,Vineland,8360,A00741
MH-18115,United States,South,Georgia,Columbus,31907,A03168
RB-19645,United States,West,California,Los Angeles,90032,A03862
SB-20290,United States,West,California,San Diego,92024,A04109
TW-21025,United States,South,Virginia,Charlottesville,22901,A04781
DL-13330,United States,Central,Indiana,Lawrence,46226,A01321
SD-20485,United States,West,Arizona,Phoenix,85023,A04217
TB-21055,United States,East,Connecticut,Meriden,6450,A04537
