index,ProductID,Category,SubCategory,ProductName,PurchasePrice
4277,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",961.9926000000002
4282,OFF-LA-10003720,Office Supplies,Labels,Avery 487,1.9557
4312,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,76.9945
4318,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,9.4737
4329,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,3.3695999999999997
4333,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,6.042000000000001
4335,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,5.148
4347,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,11.5368
4360,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,28.549799999999998
4371,OFF-LA-10000414,Office Supplies,Labels,Avery 503,5.382
4374,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,14.5122
4383,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,127.85640000000001
4402,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,4.3896
4423,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,75.735
4434,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,227.59380000000002
4436,OFF-AR-10003217,Office Supplies,Art,Newell 316,3.5208000000000004
4441,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,166.1262
4442,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,3.7375999999999996
4452,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",11.6494
4463,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,3.0498
4473,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,266.7705
4477,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,103.25789999999999
4479,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,2.6393999999999997
4483,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,19.767599999999998
4503,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,22.3272
4516,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",2.2683999999999997
4519,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",157.9125
4526,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,10.389600000000002
4542,OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,87.9822
4550,OFF-LA-10003388,Office Supplies,Labels,Avery 5,1.4687999999999999
4561,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,34.025200000000005
4562,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",4.513599999999999
4576,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,10.0725
4579,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,3.0498000000000003
4581,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,7.2624
4586,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,63.9548
4588,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,4.8372
4593,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",2.923
4603,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,24.980800000000002
4630,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",5.4848
4633,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,91.984
4639,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,105.99470000000001
4642,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,152.0232
4648,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,25.9223
4660,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,9.2988
4678,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.348
4687,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,35.2728
4720,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,17.039
4729,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,4.0887
4753,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,3.9842999999999997
4755,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,24.980800000000002
4763,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",32.319399999999995
4770,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,1.4560000000000002
4781,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.23
4787,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,16.1535
4800,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,2.1754
4813,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",12.9536
4823,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,7.802999999999999
4858,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",41.32
4871,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,0.6042000000000001
4892,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",1.512
4908,TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black,5.832699999999999
4917,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,95.5742
4935,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",5.0328
4952,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,48.636
4958,OFF-FA-10003485,Office Supplies,Fasteners,Staples,1.4148
4996,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,45.1252
4999,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,5.7834
5003,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,2.7456
5006,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,603.6940000000001
5013,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,28.187
5014,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,43.8675
5016,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,438.193
5027,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,76.6764
5086,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,79.91279999999999
5112,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",2.7702
5115,OFF-LA-10004178,Office Supplies,Labels,Avery 491,2.2302
5122,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,3.3696
5191,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",5.79
5221,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,72.7056
5241,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,4.9932
5244,FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",60.5559
5268,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,7.0794
5294,OFF-LA-10000305,Office Supplies,Labels,Avery 495,3.4019999999999997
5307,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,18.990499999999997
5309,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",1.8256000000000001
5355,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,2.08
5369,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,18.783199999999997
5380,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,11.6547
5412,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,31.0776
5417,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,3.84
5423,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,2.9039999999999995
5425,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,197.994
5434,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",236.26080000000002
5438,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,65.7416
5441,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,1.9900000000000002
5444,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,2.6418000000000004
5456,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,1.9992000000000005
5459,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",173.23499999999999
5484,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",121.8114
5542,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",112.4726
5558,OFF-PA-10000048,Office Supplies,Paper,Xerox 20,3.3696000000000006
5565,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",100.49329999999999
5573,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",3.9312000000000005
5574,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,45.9225
5584,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",20.4722
5585,TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736,127.41399999999999
5599,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,25.8926
5602,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,13.098
5613,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",56.031
5628,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,95.7432
5637,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",12.5736
5649,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",5.79
5663,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,8.6284
5751,OFF-LA-10003498,Office Supplies,Labels,Avery 475,7.3999999999999995
5780,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",15.8947
5811,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,38.163399999999996
5837,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,12.9528
5838,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,16.0704
5841,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,90.99300000000001
5861,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,28.029600000000002
5888,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,12.3336
5912,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,6.29
5952,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,3.3696
6041,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),109.694
6069,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,304.59
6091,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",58.52
6116,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,421.7926
6125,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,3.2890000000000006
6158,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,11.9884
6178,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,3.0498000000000003
6235,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,19.5902
6249,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,172.10920000000002
6274,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,112.812
6281,FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,27.1252
6299,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,5.4243
6363,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",935.9928
6365,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,30.0906
6396,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",7.6585
6409,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,10.5894
6426,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,10.489999999999998
6428,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,48.9528
6522,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",4.4055
6528,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,40.034
6555,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,2.5704
6574,TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,25.1937
6581,FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",23.786
6673,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.931799999999999
6675,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,30.623500000000003
6698,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",4.3301
6707,OFF-LA-10002368,Office Supplies,Labels,Avery 479,1.4094
6764,TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,460.79
6774,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,3.3696
6783,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,11.168300000000002
6798,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,2.364
6813,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,15.3923
6844,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,187.99379999999996
6903,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,10.3378
6931,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,15.743
6936,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,80.0584
6938,TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,106.7377
6943,TEC-PH-10004094,Technology,Phones,Motorola L703CM,116.99250000000002
6951,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,211.9947
6989,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,2.5751999999999997
7019,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,3.3695999999999997
7038,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",3.8272
7060,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",1.8717
7158,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,3.0498000000000003
7202,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",136.224
7237,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",220.39419999999998
7251,OFF-LA-10002473,Office Supplies,Labels,Avery 484,1.4687999999999999
7269,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,35.5248
7292,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,460.78999999999996
7421,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,77.224
7484,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,1.612
7600,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,10.374
7641,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,273.665
7672,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",11.431199999999999
7688,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,12.2
7722,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,9.506
7755,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,24.907999999999998
7773,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,15.9936
7864,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,2.9478
7914,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,347.259
7967,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",93.9114
8043,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",14.963199999999999
8100,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,993.29
8106,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",20.468
8211,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",12.4488
8221,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,4.71
8264,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,30.735
8330,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,1.3396
8336,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,2.2715
8366,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",4.9932
8477,TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,191.623
8702,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,12.3336
8751,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",15.444200000000002
8815,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",3.8955
8872,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,86.69489999999999
8877,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,63.6
8924,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,323.9928
8940,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,3.1481999999999997
8942,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,143.99280000000002
9120,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,10.589400000000001
9147,OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,0.8843999999999999
9185,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,181.286
9214,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,1.9557000000000002
9319,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,69.1448
9378,OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,2.3426
9455,TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,93.30449999999999
9456,TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,8.9507
9521,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,95.8429
9562,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,129.9636
9604,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",35.5896
9673,TEC-PH-10002645,Technology,Phones,LG G2,374.9925
9935,OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,11.023200000000001
